type;timestamp;packetLoss;isp;ping_jitter;ping_latency;ping_low;ping_high;download_bandwidth;download_bytes;download_elapsed;download_latency_iqm;download_latency_low;download_latency_high;download_latency_jitter;upload_bandwidth;upload_bytes;upload_elapsed;upload_latency_iqm;upload_latency_low;upload_latency_high;upload_latency_jitter;interface_internalIp;interface_name;interface_macAddr;interface_isVpn;interface_externalIp;server_id;server_host;server_port;server_name;server_location;server_country;server_ip;result_id;result_url;result_persisted
result;2022-08-18T04:15:34Z;0.0;CETIN a.s.;0.115;6.349;6.203;6.488;15243644;54992420;3606;13.335;6.414;257.61;9.64;3177155;11429166;3609;219.609;14.338;396.088;71.25;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;9ae4279c-13c1-4c2a-8efa-afd3f3a9f8c7;https://www.speedtest.net/result/c/9ae4279c-13c1-4c2a-8efa-afd3f3a9f8c7;True
result;2022-08-18T04:16:38Z;0.0;CETIN a.s.;0.192;6.28;5.991;6.43;15142265;62540086;4131;13.084;6.268;30.838;1.434;3203552;19296886;6100;296.506;20.078;476.999;85.353;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;5f1e24b0-efa4-4397-a572-48dff1977e6d;https://www.speedtest.net/result/c/5f1e24b0-efa4-4397-a572-48dff1977e6d;True
result;2022-08-18T04:17:38Z;0.0;CETIN a.s.;0.252;6.31;6.222;6.666;15109558;93792738;6207;12.996;6.423;275.696;6.642;3165259;15249408;4828;279.878;20.995;439.55;82.271;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;73ba9029-9026-4cff-a6a4-8122ef852cfa;https://www.speedtest.net/result/c/73ba9029-9026-4cff-a6a4-8122ef852cfa;True
result;2022-08-18T04:18:39Z;0.0;CETIN a.s.;0.468;6.452;6.194;6.917;15161769;62211934;4107;13.219;6.618;23.893;1.315;3179365;23045465;7322;269.782;10.46;457.936;81.458;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;d9bb48ef-7885-4a8e-989f-67d7ee0dabb8;https://www.speedtest.net/result/c/d9bb48ef-7885-4a8e-989f-67d7ee0dabb8;True
result;2022-08-18T04:19:37Z;0.0;CETIN a.s.;0.299;6.391;5.976;6.731;15154607;55128280;3627;13.019;8.303;27.338;1.154;3154740;18910405;6028;49.228;8.714;140.988;3.973;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;b1484eae-f3bc-45b7-a40f-6b61054d458e;https://www.speedtest.net/result/c/b1484eae-f3bc-45b7-a40f-6b61054d458e;True
result;2022-08-18T04:20:40Z;0.0;CETIN a.s.;0.138;6.594;6.454;6.686;15163134;103081182;6817;13.135;6.393;290.53;6.24;3290754;18166630;5705;314.005;17.907;923.531;87.527;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;c65c5a7b-2925-437f-8b52-8714745f8163;https://www.speedtest.net/result/c/c65c5a7b-2925-437f-8b52-8714745f8163;True
result;2022-08-18T04:21:37Z;0.0;CETIN a.s.;0.149;6.289;6.205;6.443;15165669;62293050;4109;13.24;6.328;23.874;1.45;3175640;18962095;6017;262.253;18.275;451.143;80.856;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;10e8cffc-9761-4585-a2ad-0e0c0e397dbe;https://www.speedtest.net/result/c/10e8cffc-9761-4585-a2ad-0e0c0e397dbe;True
result;2022-08-18T04:22:39Z;0.0;CETIN a.s.;0.421;6.234;6.132;7.017;15168591;91097198;6013;13.131;6.712;29.48;1.535;3186360;16652076;5229;294.669;19.641;454.453;84.342;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;58b96f9b-ddf1-444a-8dfd-a9c24925ff3a;https://www.speedtest.net/result/c/58b96f9b-ddf1-444a-8dfd-a9c24925ff3a;True
result;2022-08-18T04:23:39Z;0.0;CETIN a.s.;0.194;6.371;6.048;6.47;15161426;92744394;6125;13.13;6.38;23.902;1.42;3182680;17514702;5516;291.523;18.298;450.54;84.469;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;cf8aab32-d9c2-43cc-8f4a-f1142fa99478;https://www.speedtest.net/result/c/cf8aab32-d9c2-43cc-8f4a-f1142fa99478;True
result;2022-08-18T04:24:35Z;;CETIN a.s.;0.275;6.506;6.037;6.717;15218651;55084805;3619;14.242;7.849;24.554;1.987;3085820;11794020;3817;215.343;9.038;422.32;68.199;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;502b9e9e-28e6-4ab6-a409-b2ee671211bf;https://www.speedtest.net/result/c/502b9e9e-28e6-4ab6-a409-b2ee671211bf;True
result;2022-08-18T04:25:35Z;0.0;CETIN a.s.;0.156;6.508;6.401;6.723;15174195;55142647;3629;13.878;7.949;28.154;1.376;3135369;12242022;3917;190.6;39.562;346.47;64.563;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;cca30688-a722-4cf3-8fa5-77ec25059fc7;https://www.speedtest.net/result/c/cca30688-a722-4cf3-8fa5-77ec25059fc7;True
result;2022-08-18T04:26:38Z;0.0;CETIN a.s.;0.363;6.521;6.191;6.825;15170104;101492694;6707;13.215;6.324;278.036;6.227;3119345;11973215;3844;197.973;21.65;348.662;65.084;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;ed1f0e25-7e61-4fed-8385-91c7a838a6a9;https://www.speedtest.net/result/c/ed1f0e25-7e61-4fed-8385-91c7a838a6a9;True
result;2022-08-18T04:27:36Z;0.0;CETIN a.s.;0.357;6.27;5.953;6.664;15201481;54941616;3617;16.832;8.511;278.205;28.649;3107679;13501022;4347;201.896;11.135;460.559;68.916;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;196cbf7d-459a-4417-b8cf-271738f7b88f;https://www.speedtest.net/result/c/196cbf7d-459a-4417-b8cf-271738f7b88f;True
result;2022-08-18T04:28:36Z;;CETIN a.s.;0.007;6.473;6.456;6.478;15163924;54860287;3609;13.253;8.378;29.312;2.375;3190605;16699603;5311;259.402;7.902;406.893;78.869;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;7c0a6af7-f117-4219-84ea-1107183cc32f;https://www.speedtest.net/result/c/7c0a6af7-f117-4219-84ea-1107183cc32f;True
result;2022-08-18T04:29:35Z;0.0;CETIN a.s.;0.15;6.253;6.214;6.483;15197030;54841004;3602;13.197;8.25;27.881;1.266;3173873;12339484;3906;264.633;20.707;423.129;79.631;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;cf9de70a-cf66-41ce-8004-44fcdc317d8b;https://www.speedtest.net/result/c/cf9de70a-cf66-41ce-8004-44fcdc317d8b;True
result;2022-08-18T04:30:35Z;0.0;CETIN a.s.;0.148;6.531;6.448;6.797;15161380;62333706;4109;13.001;6.196;23.546;1.263;3077626;12352070;4022;186.1;21.168;351.747;58.275;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;ed36d263-fb7b-499e-8e8d-dfe800923620;https://www.speedtest.net/result/c/ed36d263-fb7b-499e-8e8d-dfe800923620;True
result;2022-08-18T04:31:40Z;0.0;CETIN a.s.;0.155;6.28;5.971;6.589;15158181;95655026;6320;13.087;6.239;20.861;1.226;3183587;18424276;5806;301.005;10.096;452.491;86.3;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;36d8fac2-4a8e-46c5-a778-ed5c83f9e3bc;https://www.speedtest.net/result/c/36d8fac2-4a8e-46c5-a778-ed5c83f9e3bc;True
result;2022-08-18T04:32:38Z;0.0;CETIN a.s.;0.298;6.548;6.237;6.745;15207647;59447996;3906;13.365;8.48;28.705;1.396;3178762;18865940;6001;189.171;19.768;324.326;61.933;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;e875e235-efe5-40a9-90c9-ddea540623f7;https://www.speedtest.net/result/c/e875e235-efe5-40a9-90c9-ddea540623f7;True
result;2022-08-18T04:33:37Z;0.0;CETIN a.s.;0.238;6.421;6.176;7.126;15161376;59305056;3903;13.159;7.683;26.579;1.074;3176817;18705515;5915;137.186;19.039;197.077;39.85;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;53206a8e-2f4e-43e1-b45c-c1f6cf8f89a7;https://www.speedtest.net/result/c/53206a8e-2f4e-43e1-b45c-c1f6cf8f89a7;True
result;2022-08-18T04:34:40Z;0.0;CETIN a.s.;0.192;6.297;6.153;6.568;15208740;55079556;3628;53.855;8.253;340.193;55.178;3182650;28211367;9022;150.892;22.611;316.817;46.982;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;ff1009b4-e27b-4ed4-9505-7b88e7f21532;https://www.speedtest.net/result/c/ff1009b4-e27b-4ed4-9505-7b88e7f21532;True
result;2022-08-18T04:35:39Z;0.0;CETIN a.s.;3.482;6.549;6.266;13.07;15167487;62498606;4120;13.294;6.485;23.868;1.46;3186711;24301315;7725;100.447;15.062;198.732;22.089;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;36035830-1891-4c61-951b-0c97f110513a;https://www.speedtest.net/result/c/36035830-1891-4c61-951b-0c97f110513a;True
result;2022-08-18T04:36:35Z;;CETIN a.s.;0.239;6.157;5.974;6.512;15185156;56485356;3716;12.877;7.908;23.141;1.989;3152182;11965406;3814;218.135;25.567;320.542;69.46;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;29522386-a48a-4e1a-8e59-baf51b3dd5a0;https://www.speedtest.net/result/c/29522386-a48a-4e1a-8e59-baf51b3dd5a0;True
result;2022-08-18T04:37:36Z;;CETIN a.s.;0.056;6.466;6.386;6.478;15126333;63847344;4205;13.314;8.805;35.695;1.823;3132583;11668118;3719;266.777;20.288;439.284;79.435;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;1df6e2ad-cfc1-4bf0-96be-50ef4130e443;https://www.speedtest.net/result/c/1df6e2ad-cfc1-4bf0-96be-50ef4130e443;True
result;2022-08-18T04:38:36Z;0.0;CETIN a.s.;0.137;6.37;6.287;6.556;15148992;62204687;4108;13.438;6.882;23.188;1.332;3020513;12711608;4216;305.232;21.511;715.232;88.925;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;1f5057c3-123b-4fb1-b7df-b72ee0588628;https://www.speedtest.net/result/c/1f5057c3-123b-4fb1-b7df-b72ee0588628;True
result;2022-08-18T04:39:38Z;0.0;CETIN a.s.;0.056;6.469;6.302;6.482;15201310;62664134;4131;13.866;6.3;24.646;1.693;3277747;20926216;6639;254.691;13.921;470.864;77.217;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;39cfd38b-85bb-4bed-a134-bc9b13d47683;https://www.speedtest.net/result/c/39cfd38b-85bb-4bed-a134-bc9b13d47683;True
result;2022-08-18T04:40:35Z;0.0;CETIN a.s.;0.223;6.389;6.249;6.704;15188803;54957784;3613;13.337;6.092;28.847;1.568;3167569;11486619;3639;161.956;19.735;233.212;53.168;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;974ad45f-6d62-4868-af87-8e8bd7aed46f;https://www.speedtest.net/result/c/974ad45f-6d62-4868-af87-8e8bd7aed46f;True
result;2022-08-18T04:41:36Z;;CETIN a.s.;0.165;6.383;6.101;6.473;15149306;64105452;4218;13.808;9.195;28.427;2.063;3092725;11816783;3823;225.903;18.35;428.672;69.904;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;c9a6734a-be5f-4f68-b9b9-bbbec85c681b;https://www.speedtest.net/result/c/c9a6734a-be5f-4f68-b9b9-bbbec85c681b;True
result;2022-08-18T04:42:39Z;0.0;CETIN a.s.;0.286;6.373;5.996;6.486;15197751;63903318;4211;13.346;6.215;23.225;1.447;3175573;22734789;7211;188.126;17.391;471.492;64.612;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;9fe73dc2-5640-4427-9090-ce8b4616a741;https://www.speedtest.net/result/c/9fe73dc2-5640-4427-9090-ce8b4616a741;True
result;2022-08-18T04:43:38Z;0.0;CETIN a.s.;0.322;6.534;6.202;6.726;15126620;62381818;4114;13.357;6.241;308.74;10.077;3139124;20859802;6705;108.684;11.563;310.848;27.679;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;c42fe207-d61e-4086-8d22-41699599fee2;https://www.speedtest.net/result/c/c42fe207-d61e-4086-8d22-41699599fee2;True
result;2022-08-18T04:44:38Z;0.0;CETIN a.s.;0.201;6.489;6.199;6.878;15094189;62197414;4117;12.98;6.771;24.286;1.508;3169951;17684164;5616;272.881;21.828;454.72;80.802;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;00821497-5109-47fc-9573-9aca5b3ab443;https://www.speedtest.net/result/c/00821497-5109-47fc-9573-9aca5b3ab443;True
result;2022-08-18T04:45:35Z;0.0;CETIN a.s.;0.175;6.399;6.213;6.661;15238410;55343651;3629;14.077;7.784;274.409;10.41;3132805;12234649;3931;241.16;9.624;424.526;74.001;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;df0735ea-8fd1-427a-8fc0-bb1845d00de2;https://www.speedtest.net/result/c/df0735ea-8fd1-427a-8fc0-bb1845d00de2;True
result;2022-08-18T04:46:37Z;;CETIN a.s.;0.319;6.64;6.454;6.964;15147956;89592756;5916;13.324;6.812;23.725;1.297;3172098;11480350;3618;247.892;22.551;403.896;74.95;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;43815;ook-prg-x1.puregig.net;8080;Netprotect;Prague;Czechia;216.131.109.240;0186d323-b72e-498a-bd53-aa894a1541ac;https://www.speedtest.net/result/c/0186d323-b72e-498a-bd53-aa894a1541ac;True
result;2022-08-18T04:47:38Z;0.0;CETIN a.s.;0.16;6.377;6.2;6.561;15201561;60967612;4007;13.004;6.44;26.864;1.381;3170205;21154996;6718;62.861;17.913;155.271;6.076;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;1ff9007e-a611-4b5a-bf4e-96eea6b486d4;https://www.speedtest.net/result/c/1ff9007e-a611-4b5a-bf4e-96eea6b486d4;True
result;2022-08-18T04:48:40Z;0.0;CETIN a.s.;0.187;6.327;5.978;6.475;15175646;62397832;4113;13.022;6.113;24.191;1.369;3168970;26690609;8518;121.762;6.739;309.261;31.337;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;efa59346-635d-46f4-9464-8490c3a6fced;https://www.speedtest.net/result/c/efa59346-635d-46f4-9464-8490c3a6fced;True
result;2022-08-18T04:49:37Z;0.0;CETIN a.s.;0.364;6.395;5.992;6.678;15134522;62430362;4123;12.937;6.692;23.576;1.25;3310948;17569427;5533;308.862;18.355;893.197;88.556;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;41086a2a-906f-49fd-aed0-546b98489eb3;https://www.speedtest.net/result/c/41086a2a-906f-49fd-aed0-546b98489eb3;True
result;2022-08-18T04:50:41Z;0.0;CETIN a.s.;6.328;6.538;6.443;19.023;15142707;62436798;4125;13.014;6.751;23.588;1.308;3171098;28323900;9026;175.269;22.698;302.937;56.146;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;521334d5-3b1a-4cc2-a799-627de074234d;https://www.speedtest.net/result/c/521334d5-3b1a-4cc2-a799-627de074234d;True
result;2022-08-18T04:51:36Z;;CETIN a.s.;0.537;6.546;6.28;7.203;15198301;60873668;4003;13.345;7.815;23.13;1.708;3100390;11879608;3828;265.667;14.883;419.345;79.606;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;4c27468a-a647-48c1-85fc-43545618c85e;https://www.speedtest.net/result/c/4c27468a-a647-48c1-85fc-43545618c85e;True
result;2022-08-18T04:52:36Z;;CETIN a.s.;0.113;6.434;6.196;6.569;15202737;61063058;4012;13.411;9.51;25.454;1.918;3170736;13597322;4327;232.019;6.445;388.978;73.026;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;1283e74d-4f07-4f6c-a605-7378487fa821;https://www.speedtest.net/result/c/1283e74d-4f07-4f6c-a605-7378487fa821;True
result;2022-08-18T04:53:36Z;0.0;CETIN a.s.;2.25;6.313;6.145;14.293;15136721;62260478;4112;13.46;6.658;24.452;1.411;3163265;12923095;4135;259.762;21.153;464.247;79.115;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;692c916d-95d4-4dbf-a354-8e013c5269c8;https://www.speedtest.net/result/c/692c916d-95d4-4dbf-a354-8e013c5269c8;True
result;2022-08-18T04:54:38Z;0.0;CETIN a.s.;0.174;6.472;6.268;6.699;15213969;55062914;3623;13.451;10.753;27.112;1.149;3170389;23332980;7412;55.837;15.629;135.507;4.282;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;9db585be-ec36-48b1-84db-3b55e778920a;https://www.speedtest.net/result/c/9db585be-ec36-48b1-84db-3b55e778920a;True
result;2022-08-18T04:55:37Z;0.0;CETIN a.s.;0.211;6.444;6.089;6.505;15190156;56699195;3725;13.553;8.422;28.949;1.429;3173613;20573299;6524;49.918;21.853;149.989;4.039;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;aee73a7f-f603-4cdb-a537-bedf8c5e7af5;https://www.speedtest.net/result/c/aee73a7f-f603-4cdb-a537-bedf8c5e7af5;True
result;2022-08-18T04:56:40Z;0.0;CETIN a.s.;0.288;6.492;6.071;6.954;15154132;62452142;4121;13.361;6.494;24.253;1.6;3174966;23676356;7544;141.984;20.481;317.235;43.039;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;d87559a5-8086-45b8-8a68-b2a9e3322072;https://www.speedtest.net/result/c/d87559a5-8086-45b8-8a68-b2a9e3322072;True
result;2022-08-18T04:57:35Z;0.0;CETIN a.s.;0.179;6.405;6.099;6.493;15155972;62380366;4123;13.659;6.193;23.511;1.566;3130535;12254380;3923;193.907;18.94;390.344;66.37;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;c4f7c891-0619-455c-a7df-37fb62d778aa;https://www.speedtest.net/result/c/c4f7c891-0619-455c-a7df-37fb62d778aa;True
result;2022-08-18T04:58:38Z;;CETIN a.s.;0.125;6.45;6.115;6.493;15188398;54911756;3606;12.923;7.947;22.005;1.857;3184335;22382621;7111;143.568;22.803;311.529;44.022;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;3f28e93a-fd7a-42e1-ba20-631d387ff848;https://www.speedtest.net/result/c/3f28e93a-fd7a-42e1-ba20-631d387ff848;True
result;2022-08-18T04:59:35Z;0.0;CETIN a.s.;2.536;6.296;6.098;10.964;15155351;62464624;4124;12.971;5.983;24.214;1.678;3126084;11642550;3718;261.919;18.404;396.949;81.603;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;17717;speedtest.cloudinfrastack.com;8080;cloudinfrastack, s.r.o.;Prague;Czechia;185.120.70.168;53a08ca6-1fce-490f-8e3a-68d986bab8e1;https://www.speedtest.net/result/c/53a08ca6-1fce-490f-8e3a-68d986bab8e1;True
result;2022-08-18T05:00:38Z;0.0;CETIN a.s.;0.088;6.495;6.335;6.554;15202691;62309260;4103;13.344;6.373;307.526;10.251;3305176;19531209;6139;271.346;20.79;432.242;81.876;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;d1a0e2a9-1893-40d5-af7e-38ef19b037f0;https://www.speedtest.net/result/c/d1a0e2a9-1893-40d5-af7e-38ef19b037f0;True
result;2022-08-18T05:01:35Z;0.0;CETIN a.s.;0.328;6.402;6.202;6.684;15147666;54612836;3605;75.705;8.274;884.354;55.131;3108408;12600726;4043;247.152;22.384;462.135;78.004;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;74d4e094-a6fa-434a-9476-0bc7a2bc8902;https://www.speedtest.net/result/c/74d4e094-a6fa-434a-9476-0bc7a2bc8902;True
result;2022-08-18T05:02:38Z;0.0;CETIN a.s.;4.827;6.396;6.235;15.699;15258120;54960492;3603;13.067;8.321;28.244;1.197;3175467;21781163;6918;117.421;10.032;261.753;27.21;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;f920c823-c852-409c-afd1-0057e27e4fb7;https://www.speedtest.net/result/c/f920c823-c852-409c-afd1-0057e27e4fb7;True
result;2022-08-18T05:03:38Z;0.0;CETIN a.s.;0.29;6.184;5.942;6.44;15239672;54910955;3600;13.041;9.92;27.075;1.112;3162919;22349157;7124;102.66;17.475;192.342;18.408;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;4162;speedtest1.ispalliance.cz;8080;ISP Alliance a.s.;Prague;Czechia;217.75.208.140;7f79934b-09a4-4406-af94-b6a0592f63aa;https://www.speedtest.net/result/c/7f79934b-09a4-4406-af94-b6a0592f63aa;True
result;2022-08-18T05:04:35Z;;CETIN a.s.;0.223;6.402;5.987;6.453;15168640;55081272;3621;13.326;8.094;25.782;2.015;3136401;11972906;3813;216.584;19.844;421.38;70.335;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;4e0ce59f-638d-4731-8063-5cb8d525b858;https://www.speedtest.net/result/c/4e0ce59f-638d-4731-8063-5cb8d525b858;True
result;2022-08-18T05:05:35Z;;CETIN a.s.;4.724;6.609;6.361;15.478;15200645;55008911;3615;12.745;9.081;23.652;1.876;3128372;14146094;4524;198.391;21.551;431.666;64.68;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;36701;ookla1.cra.infra.uvtnet.cz;8080;ĂšVT internet s.r.o.;Prague;Czechia;31.170.176.121;73efd9e7-593d-4c85-907a-a4e421d49bfe;https://www.speedtest.net/result/c/73efd9e7-593d-4c85-907a-a4e421d49bfe;True
result;2022-08-18T05:06:38Z;0.0;CETIN a.s.;0.335;6.456;5.988;6.654;14978646;54083052;3606;70.51;9.546;354.549;59.969;3180268;21339417;6730;288.766;18.498;447.388;84.277;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;30620;ookla.o2.cz;8080;O2 Czechia, a.s.;Prague;Czechia;90.181.131.114;be9cbe80-fe3f-4984-8c80-d4b4f38ddbce;https://www.speedtest.net/result/c/be9cbe80-fe3f-4984-8c80-d4b4f38ddbce;True
result;2022-08-18T05:07:40Z;0.0;CETIN a.s.;0.314;6.435;5.992;6.641;15172733;92494022;6112;13.082;6.39;26.48;1.422;3257994;19846523;6317;240.937;8.335;943.749;79.434;192.168.1.249;;28:D2:44:32:D5:27;False;85.163.136.11;32363;speedtest.zcom.cz;8080;Tlap s.r.o. - ZCOM;Prague;Czechia;185.178.174.60;143d6898-1073-4fb3-bf93-18f1d7b8f7a2;https://www.speedtest.net/result/c/143d6898-1073-4fb3-bf93-18f1d7b8f7a2;True
